cod_refes;efector;anio;agrupacion;servicio;total
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;pediatria;neonatologia;2940
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;pediatria;neumonologia;998
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;pediatria;cardiologia;825
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;pediatria;adolescencia_g_de_trabajo;1624
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;tocoginecologia;obstetricia;5107
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;tocoginecologia;obstetricia_vesp;4139
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;urgencia;guardia_del_dia;76535
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;promocion_y_prevencion;promocion_y_proteccion;25041
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;areas;area_salud_escolar;14243
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;areas;area_salud_comunitaria;1180
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;areas;area_epidemiologia;569
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;areas;area_inmunizaciones;632
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;plan_medico_de_cabecera;medico_de_cabecera_clinica_medica;1122
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;plan_medico_de_cabecera;medico_de_cabecera_pediatria;1068
10020012215214;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;2018;plan_medico_de_cabecera;medico_de_cabecera_tocoginecologia;394
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;clinica_medica;7115
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;clinica_medica_vesp;1714
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;cardiologia;3503
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;cardiologia_vesp;16
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;hipertension;396
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;arritmias;1484
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;dermatologia;9005
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;dermatologia_vesp;708
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;tisiologia;8936
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;tisiologia_vesp;3
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;hematologia;8984
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;hematologia_vesp;99
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;neurologia;3441
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;neurologia_vesp;101
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;gastroenterologia;3655
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;gastroenterologia_vesp;25
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;oncologia;4865
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;enfermedad_de_chagas;195
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;reumatologia;3278
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;diabetes;7053
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;endocrinologia;5295
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;infectologia;5613
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;nutricion;218
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;nefrologia;3775
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;medicina;alergia;2618
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;cirugia_general;728
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;cirugia_general_vesp;347
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;ginecologia_oncologica;97
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;procreacion_responsable;12
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;ginecologia;1808
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;ginecologia_vesp;646
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;ginecologia_adolescentes;387
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;urologia;2033
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;urologia_vesp;191
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;ortopedia_y_traumatologia;3466
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;ortopedia_y_traumatologia_vesp;471
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;traumatologia_de_miembros_superiores;866
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;oftalmologia;1890
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;oftalmologia_vesp;592
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;otorrinolaringologia;3171
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;cirugia_de_las_vias_biliares;564
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;cirugia_plastica;1744
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;proctologia;644
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;cirugia_maxilofacial;346
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;cirugia_vascular_periferica;1227
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;cirugia_paredes;488
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;neurocirugia;1257
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;cirugia_cardiovascular;640
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;patologia_cervical;506
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;patologia_mamaria;1310
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;cirugia;climaterio;188
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;pediatria;16216
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;pediatria_vesp;920
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;neonatologia;3540
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;adolescencia;578
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;infectologia;1623
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;genetica;161
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;gastroenterologia;788
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;cirugia;131
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;pediatria;cardiologia_infantil;2012
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;tocoginecologia;obstetricia;1429
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;tocoginecologia;obstetricia_vesp;133
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;tocoginecologia;obstetricia_alto_riesgo;161
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;urgencia;guardia_del_dia;419042
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;promocion_y_proteccion;promocion_y_proteccion;7291
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;areas;area_salud_comunitaria;3109
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2019;areas;area_inmunizaciones;48150
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;clinica_medica;7241
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;clinica_medica_vesp;1718
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;cardiologia;4402
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;cardiologia_vesp;1029
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;hipertension;2205
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;arritmias;1972
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;dermatologia;8029
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;dermatologia_vesp;767
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;tisiologia;7640
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;tisiologia_vesp;51
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;hematologia;9092
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;hematologia_vesp;209
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;neurologia;7084
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;neurologia_vesp;537
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;gastroenterologia;4970
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;gastroenterologia_vesp;207
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;oncologia;3620
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;enfermedad_de_chagas;278
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;reumatologia;2845
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;diabetes;5509
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;endocrinologia;5033
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;infectologia;7159
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;nutricion;546
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;nefrologia;3250
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;alergia;4518
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;toxicologia;59
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;medicina;cesacion_tabaquica;25
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;cirugia_general;1240
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;cirugia_general_vesp;288
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;ginecologia_oncologica;257
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;procreacion_responsable;707
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;ginecologia;4071
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;ginecologia_vesp;658
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;adolescentes;346
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;urologia;2438
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;urologia_vesp;345
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;ortopedia_y_traumatologia;4438
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;ortopedia_y_traumatologia_vesp;293
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;traumatologia_de_miembros_superiores;124
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;oftalmologia;2647
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;oftalmologia_vesp;201
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;otorrinolaringologia;3379
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;cirugia_de_las_vias_biliares;441
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;cirugia_plastica;2340
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;proctologia;946
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;cirugia_maxilofacial;880
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;cirugia_vascular_periferica;1208
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;cirugia_paredes;536
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;neurocirugia;1216
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;cirugia_cardiovascular;683
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;patologia_cervical;1278
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;patologia_mamaria;1362
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;cirugia;climaterio;214
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;pediatria;15509
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;pediatria_vesp;1325
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;neonatologia;2998
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;adolescencia;841
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;infectologia;2825
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;genetica;102
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;gastroenterologia;666
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;cirugia;56
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;pediatria;cardiologia_infantil;1993
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;tocoginecologia;obstetricia;3365
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;tocoginecologia;obstetricia_vesp;368
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;tocoginecologia;obstetricia_alto_riesgo;2016
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;urgencia;guardia_del_dia;595176
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;promocion_y_proteccion;promocion_y_proteccion;14192
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;areas;area_salud_comunitaria;9841
10020012215215;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;2018;areas;area_inmunizaciones;43480
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;clinica_medica;5860
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;clinica_medica_vesp;2870
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;cardiologia;20202
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;cardiologia_vesp;4478
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;dermatologia;8673
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;dermatologia_vesp;3784
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;gastroenterologia;2901
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;gastroenterologia_vesp;478
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;hematologia;4388
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;hematologia_vesp;2044
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;infectologia;35837
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;infectologia_vesp;6498
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;hepatologia;2560
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;endocrinologia;8135
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;endocrinologia_vesp;2938
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;nefrologia;2206
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;nefrologia_vesp;872
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;reumatologia;3244
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;reumatologia_vesp;490
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;neurologia;5315
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;neurologia_vesp;2365
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;adolescencia;4145
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;adolescencia_vesp;2149
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;neumotisiologia;3499
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;neumotisiologia_vesp;1574
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;oncologia_medica;3134
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;cuidados_paliativos;2759
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;alergia;2690
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;cesacion_tabaquica;378
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;medicina;cesacion_tabaquica_vesp;406
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;cirugia_general;6759
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;cirugia_general_vesp;150
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;cirugia_plastica;13171
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;ginecologia;11530
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;ginecologia_vesp;4782
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;urologia;3150
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;ortopedia_y_traumatologia;4745
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;ortopedia_y_traumatologia_vesp;2337
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;columna_vertebral;1498
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;oftalmologia;2833
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;oftalomologia_vesp;1174
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;otorrinolaringologia;2451
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;otorrinolaringologia_vesp;804
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;neurocirugia;965
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;vascular_periferico;948
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;cicatrizacion_y_cuidado_de_heridas_cronicas_gt;1055
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;cirugia_cardiovascular;1835
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;transplante_renal;2398
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;transplante_renal_vesp;419
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;transplante_cardiaco;1603
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;cirugia;transplante_hepatico;2613
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;pediatria;pediatria;7638
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;pediatria;pediatria_vesp;3607
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;pediatria;neonatologia;4576
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;tocoginecologia;obstetricia;5048
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;tocoginecologia;obstetricia_vesp;2752
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;urgencia;guardia_del_dia;278998
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2019;promocion_y_proteccion;promocion_y_proteccion;11059
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;clinica_medica;8271
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;clinica_medica_vesp;1964
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;cardiologia;22635
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;cardiologia_vesp;9366
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;dermatologia;10858
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;dermatologia_vesp;3843
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;gastroenterologia;3548
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;gastroenterologia_vesp;59
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;hematologia;6306
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;hematologia;2475
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;infectologia;94653
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;infectologia;10314
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;hepatologia;3999
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;endocrinologia;9309
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;endocrinologia;1501
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;nefrologia;1571
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;nefrologia;701
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;reumatologia;3524
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;reumatologia;751
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;neurologia;5441
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;neurologia;1923
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;adolescencia;5721
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;adolescencia;3813
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;neumotisiologia;4604
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;neumotisiologia;2202
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;oncologia_medica;4702
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;cuidados_paliativos;3151
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;alergia;2749
10020012215217;HOSPITAL GENERAL DE AGUDOS DR C. ARGERICH;2018;medicina;cesacion_tabaquica;572
